cluster,violation_count,lat_center,lon_center,lat_std,lon_std,unique_vehicles,peak_violations,dominant_hour,dominant_day,dominant_type,peak_ratio,spread_m,hotspot_score,rank,road_name,highway_type,road_capacity_factor
222,82,13.057388663414637,77.54697834024391,0.0006021650994868,0.0006275972884809,73,20,4,Wednesday,['NO PARKING'],0.2439024390243902,96.5432774256344,102.0,137,Hesarghatta Road,secondary,0.7
162,96,12.971833455208332,77.54687627916667,0.0007585369064843,0.0004190722575366,92,5,22,Friday,['NO PARKING'],0.0520833333333333,96.19287125767478,101.0,138,2nd Main Road,primary,0.85
32,92,12.906828103067411,77.69668011637103,0.0002245686618545,0.0006632438960147,90,8,2,Wednesday,['WRONG PARKING'],0.0869565217391304,77.72564861898279,100.0,139,Sarjapura Main Road,primary,0.85
464,83,12.91730376626506,77.57822017108434,0.0002576105991588,0.0005947038768205,77,17,0,Wednesday,['NO PARKING'],0.2048192771084337,71.9392979794999,100.0,140,46th Cross Road,secondary,0.7
88,79,13.045874673417725,77.75035631518988,0.0003019305819813,0.0002547217783823,79,19,6,Sunday,['NO PARKING'],0.240506329113924,43.84784666668087,98.0,141,1st Cross Road,secondary,0.7
111,56,12.8184929875,77.68915773214285,0.0002830765094531,0.0001396961873699,56,42,20,Friday,['WRONG PARKING'],0.75,35.03933238752829,98.0,142,Hosur Road,primary,0.85
191,91,12.98081391132119,77.58830379335971,0.0007788977951328,0.0004743864836809,89,6,2,Wednesday,['NO PARKING'],0.0659340659340659,101.23080182348971,97.0,143,D Devaraj Urs Road,residential,0.39
160,71,12.876375291549296,77.59543722957747,0.0002179722051396,0.0001289571239853,67,25,6,Friday,['NO PARKING'],0.352112676056338,28.112121751213348,96.0,144,Shri Ramalingeshwara Cave Temple Road,tertiary,0.55
366,77,12.926635150649352,77.69482283636363,0.0013456322070844,8.02564719609068e-05,76,19,23,Tuesday,['NO PARKING'],0.2467532467532467,149.63059950332865,96.0,145,Doddakannelli Road,tertiary,0.55
125,91,12.989322694505494,77.50064835384616,7.313440801775798e-05,0.0001900474919096,91,3,5,Monday,['NO PARKING'],0.0329670329670329,22.603342619167076,94.0,146,Magadi Main Road,primary,0.85
350,86,12.972476211627908,77.62604061511628,0.0004501742176268,0.0003909852296058,77,5,22,Sunday,['NO PARKING'],0.0581395348837209,66.18488684301623,91.0,147,1st Cross Road,secondary,0.7
41,57,12.912914627289418,77.62552149329751,0.0002230105875237,0.0001257316539989,55,34,20,Saturday,['WRONG PARKING'],0.5964912280701754,28.417337814437605,91.0,148,Hosur Road,primary,0.85
10,76,12.917066711842104,77.65173534210525,0.0010181653212149,7.077119802682369e-05,76,15,1,Monday,['NO PARKING'],0.1973684210526315,113.28903748172586,91.0,149,27th Main Road,primary,0.85
37,64,12.9451875703125,77.59505707968749,0.0005072246791477,0.0003746042805928,59,27,21,Tuesday,['NO PARKING'],0.421875,69.9921009031626,91.0,150,1st Main Road,primary,0.85
116,82,12.982431380886991,77.56302280556379,0.0002312872302671,0.0005666023313542,80,8,6,Friday,['NO PARKING'],0.0975609756097561,67.93091037578245,90.0,151,Old Mysore Road,primary,0.85
200,82,12.931610186585369,77.58605077682927,0.0003885307003651,6.77301896645645e-05,80,5,4,Saturday,['NO PARKING'],0.0609756097560975,43.77729163495948,87.0,152,11th Main Road,primary,0.85
219,55,12.880998881818185,77.64501590545456,0.0003259595629834,0.0004826858196857,45,32,21,Wednesday,['WRONG PARKING'],0.5818181818181818,64.65073362199368,87.0,153,Electronics City Flyover,residential,0.49
215,74,12.988373736486489,77.5766884027027,0.0002970395645318,0.0006890785944387,71,12,2,Monday,['WRONG PARKING'],0.1621621621621621,83.29156372797695,86.00000000000001,154,Nagappa Road,secondary,0.7
173,71,12.958037909859154,77.58167163521126,0.0002848929087791,0.0005361842823133,69,15,0,Friday,['WRONG PARKING'],0.2112676056338028,67.39606608495188,86.0,155,Arumugam Mudaliar Road,residential,0.42
450,67,13.018046071641791,77.59199113283582,0.0008718282772959,0.0002741583967005,63,19,23,Wednesday,['WRONG PARKING'],0.2835820895522388,101.44497456832012,86.0,156,RT Nagar Main Road,primary,0.79
229,86,13.099643827906975,77.58867542906977,0.0001678220714997,0.000279644145237,86,0,6,Sunday,['NO PARKING'],0.0,36.20116494640457,86.0,157,3rd A Cross Road,secondary,0.73
372,69,13.015271806827558,77.55511406080542,0.0001694084307265,0.0002001662794815,69,17,22,Friday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.2463768115942029,29.10778036432698,86.0,158,Mumbai Bengaluru Highway,tertiary,0.55
209,74,13.099036395945946,77.5770633135135,0.0003374894573448,0.0003190817679108,68,11,0,Monday,['NO PARKING'],0.1486486486486486,51.55377146427789,85.0,159,16th B Cross Road,secondary,0.76
43,65,12.903682264099604,77.70417900016936,0.0002655446216798,0.000163842255029,62,20,6,Sunday,['WRONG PARKING'],0.3076923076923077,34.63453131871969,85.0,160,Chikkabellanduru Road,secondary,0.73
214,62,12.990121949789598,77.5035911,0.0001615686014524,0.000762590593379,62,21,5,Friday,['NO PARKING'],0.3387096774193548,86.52653457869931,83.0,161,Magadi Main Road,primary,0.85
552,55,13.014132605454543,77.49213012181818,6.787703047433549e-05,0.0006567608733102,53,27,7,Thursday,['WRONG PARKING'],0.4909090909090909,73.28876487822218,82.0,162,Thigalarapalya Main Road,primary,0.82
539,81,13.053831858024692,77.59282061481481,9.551892333988852e-05,0.0001497735458196,79,0,6,Saturday,['WRONG PARKING'],0.0,19.71804316910129,81.0,163,Bellary Road,primary,0.85
87,73,12.917395824185492,77.67235792808219,0.0007348286514991,0.0010806217856,71,8,5,Sunday,['NO PARKING'],0.1095890410958904,145.0543901869411,81.0,164,Sarjapura Main Road,primary,0.85
224,63,12.95158539998754,77.71745280543908,0.0002877638869843,7.658612594942529e-05,57,18,2,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.2857142857142857,33.05368454744,80.99999999999999,165,Vibgyor High School Road,residential,0.35
310,79,12.968765898734178,77.5860427329114,0.0005709035545414,0.0007133735790319,76,0,3,Tuesday,['WRONG PARKING'],0.0,101.41979140735432,79.0,166,District Office Road,residential,0.35
468,55,12.936557627272729,77.6058928290909,0.0002330849642058,0.0005097181558424,48,23,22,Saturday,['NO PARKING'],0.4181818181818181,62.213613559006,78.0,167,Hosur Road,primary,0.85
254,63,13.068474244444443,77.59272976349206,0.0004995489216179,5.6775555003244274e-05,60,14,5,Sunday,['NO PARKING'],0.2222222222222222,55.80690876415398,77.0,168,RK Road Number 7,tertiary,0.55
376,75,12.931223341333332,77.69518781066667,0.000749724547092,0.0007177011554442,75,2,5,Thursday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.0266666666666666,115.2039821912266,77.0,169,CDP Road,tertiary,0.55
141,62,12.896615943548388,77.72008344354839,0.0001411958070957,0.0001762166583918,62,15,0,Friday,['WRONG PARKING'],0.2419354838709677,25.064519335601737,77.0,170,Sarjapura Main Road,primary,0.85
163,45,13.05828360888889,77.59152350222222,0.0002423234219557,0.0001209130011987,45,30,7,Tuesday,['WRONG PARKING'],0.6666666666666666,30.06043025542648,75.0,171,4th Cross Road,secondary,0.76
630,38,13.030040621052631,77.53819822105262,0.0001704036418815,0.0003052465659612,35,36,19,Sunday,['WRONG PARKING'],0.9473684210526316,38.80444222949083,74.0,172,Mumbai Bengaluru Highway,residential,0.35
42,70,12.936801277142855,77.6017533957143,0.0004903753118038,0.000119772079967,70,2,1,Saturday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.0285714285714285,56.03172886245255,72.0,173,Dairy Circle Flyover Underpass,secondary,0.7
277,53,12.947145211320754,77.59079088301887,0.0002302054823415,0.0003216539556866,41,19,21,Tuesday,['NO PARKING'],0.3584905660377358,43.90549279484074,72.0,174,6th Cross Road,secondary,0.56
221,66,13.0034527,77.72350162272727,0.0001074869509073,0.0001049846198171,66,6,0,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.0909090909090909,16.67780633601404,72.0,175,Kodigehalli Main Road,primary,0.85
420,37,12.95665904054054,77.70857994594594,0.0002433780580584,0.0004116345693243,37,34,20,Monday,['WRONG PARKING'],0.918918918918919,53.08027634518864,71.0,176,Marathahalli Bridge Service Road,service,0.25
807,68,13.001373554411764,77.59556167205882,0.0002980863860727,0.000236843515852,42,3,22,Wednesday,['WRONG PARKING'],0.0441176470588235,42.26030283092716,71.0,177,2nd Main Road,primary,0.85
228,66,12.894432237878789,77.59902728333334,0.0007768853982932,0.0002266028403529,63,4,1,Thursday,['NO PARKING'],0.0606060606060606,89.82772432832226,70.0,178,Bannerghatta Main Road,primary,0.85
585,56,12.976912678571429,77.58902613392857,0.0002082916990571,0.0003320674440179,54,13,5,Sunday,['NO PARKING'],0.2321428571428571,43.51061520662879,69.0,179,Dr Ambedkar Road,residential,0.35
58,58,12.971690246551724,77.50762166724138,0.0004390276949323,0.0002628803132286,57,10,3,Friday,['NO PARKING'],0.1724137931034483,56.8002711587404,68.0,180,3rd Cross Road,secondary,0.76
308,63,12.954407736507935,77.5911606968254,0.0005310439940768,0.0007384910661822,60,5,23,Saturday,['NO PARKING'],0.0793650793650793,100.96588179976794,68.0,181,Kengal Hanumanthaiah Road,tertiary,0.55
435,50,12.919695638,77.583666764,0.0003170885551255,0.0001155561242897,49,17,22,Sunday,['WRONG PARKING'],0.34,37.46120409821353,67.0,182,9th Main Road,primary,0.82
245,66,13.05078198181818,77.55281588636365,0.0001851621309587,0.0001271409960949,64,1,2,Tuesday,['NO PARKING'],0.0151515151515151,24.93175831423537,67.0,183,Rajatha Bhavana Road,secondary,0.7
545,53,13.071821794339622,77.63373158113207,0.0005791250523962,9.564157660105363e-05,52,13,2,Thursday,['NO PARKING'],0.2452830188679245,65.15360916316396,66.0,184,Thanisandra Main Road,secondary,0.76
234,60,12.987942578333334,77.73404272333333,6.93231809783157e-05,0.0001176379772181,58,6,6,Tuesday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.1,15.156438128065815,66.0,185,Whitefield Road,primary,0.85
351,39,12.88743401025641,77.64070113589744,0.0005438775572321,0.0003728427794027,34,26,21,Sunday,['WRONG PARKING'],0.6666666666666666,73.19391976681031,65.0,186,Hosur Road,primary,0.75
368,58,12.922915036206897,77.65152354655173,0.0005291078816465,0.000116710522406,56,6,5,Monday,['NO PARKING'],0.1034482758620689,60.142796849613696,64.0,187,27th Main Road,primary,0.85
844,47,12.8509053,77.65745645744681,0.000213301354487,7.025102426446534e-05,44,16,6,Wednesday,['WRONG PARKING'],0.3404255319148936,24.92751450234379,63.0,188,Road Number 1,tertiary,0.55
105,60,12.912303236666666,77.58589866333334,0.0003354668035131,0.0005650676212595,57,3,5,Wednesday,['NO PARKING'],0.05,72.94308164157661,63.0,189,7th Cross Road,primary,0.79
551,60,12.975088741666667,77.60409644833334,0.0002735832537071,0.0008057949975855,57,3,6,Wednesday,['NO PARKING'],0.05,94.45789396042451,63.0,190,Rest House Crescent Road,residential,0.35
235,63,12.938343464459026,77.57692354546101,0.0009349670905799,8.529862833828281e-05,53,0,1,Monday,['WRONG PARKING'],0.0,104.21234964317544,63.0,191,Old Kanakapura Road,tertiary,0.55
204,57,12.915276494736842,77.58582229824562,0.0010682893582766,0.0001124654669061,55,6,5,Wednesday,['WRONG PARKING'],0.1052631578947368,119.23542470524072,62.99999999999999,192,24th Main Road,primary,0.82
358,62,12.969061024193548,77.54561328709677,0.000509243289368,0.0002143797454065,59,0,22,Thursday,['NO PARKING'],0.0,61.330629317244906,62.0,193,9th A Main Road,primary,0.85
484,52,13.02765255576923,77.58597748461538,0.0003810524179954,0.00015513769644,51,10,1,Saturday,['WRONG PARKING'],0.1923076923076923,45.66792132438725,62.0,194,11th Cross Road,secondary,0.7
62,49,12.952052387755105,77.59069921020408,0.0005833824751794,0.0001985794302079,48,13,2,Friday,['NO PARKING'],0.2653061224489796,68.40418588847272,62.0,195,KH Road,secondary,0.73
514,43,12.897767609302324,77.63449069534883,0.0004867740092715,0.0004009930743672,40,19,5,Thursday,['WRONG PARKING'],0.4418604651162791,70.00434649412024,61.99999999999999,196,Hosur Road,primary,0.85
26,46,12.916489504347826,77.63823788913044,0.0004561165065375,0.0002375316701484,46,15,23,Saturday,['NO PARKING'],0.3260869565217391,57.082883123322176,61.00000000000001,197,14th Main Road,primary,0.87
683,56,12.90944265892857,77.64454100714285,0.0005366272573886,8.224921520867585e-05,56,4,4,Sunday,['NO PARKING'],0.0714285714285714,60.26121882283071,60.0,198,19th Main Road,primary,0.85
278,43,12.97608576511628,77.53155582093022,0.0001223954828836,0.0005912039268501,43,16,7,Wednesday,['WRONG PARKING'],0.3720930232558139,67.01520892253038,59.0,199,VKRV Rao Road,residential,0.55
265,39,12.90593168974359,77.54233981025641,0.0002567232195788,0.0004222663775122,39,20,7,Thursday,['WRONG PARKING'],0.5128205128205128,54.85418581930785,59.0,200,Dr Vishnuvardhan Main Road,primary,0.85
188,56,12.997226098214286,77.56845388214286,0.0002743534352816,8.989045476400268e-05,55,2,5,Saturday,['WRONG PARKING'],0.0357142857142857,32.04616354920437,58.00000000000001,201,4th Main Road,primary,0.85
49,43,12.91151991627907,77.62610326046511,0.0002201433969136,0.0002689385176138,41,15,2,Wednesday,['NO PARKING'],0.3488372093023256,38.5780562216546,58.0,202,Hosur Road,primary,0.79
112,36,13.083525488888888,77.63785164166667,0.0001154575711252,0.0005896721410475,36,22,7,Wednesday,['WRONG PARKING'],0.6111111111111112,66.69647096113013,58.0,203,Munninarasimha Road,tertiary,0.55
190,38,12.93152245,77.59254486842106,0.0001110664684115,7.184233151239156e-05,37,20,7,Wednesday,['WRONG PARKING'],0.5263157894736842,14.682695087493483,57.99999999999999,204,10th Cross Road,secondary,0.7
155,53,12.910061956603776,77.6864268264151,0.0003818146094195,0.0009136305883595,53,4,5,Monday,['NO PARKING'],0.0754716981132075,109.91260399982136,57.0,205,Sarjapura Main Road,primary,0.85
303,41,12.937165134146342,77.62710363170731,0.0001400076419518,9.454204471511502e-05,41,16,8,Wednesday,['WRONG PARKING'],0.3902439024390244,18.75221333047909,56.99999999999999,206,Srinivagilu Main Road,primary,0.69
548,40,12.956851275,77.57505051000001,7.179559214394695e-05,0.0001101529980228,38,16,21,Tuesday,['NO PARKING'],0.4,14.594828583942784,56.0,207,Kondajji Basappa Road,tertiary,0.55
477,44,12.947701797727271,77.53405191818182,0.0002911791085411,0.0006065981487582,42,12,4,Thursday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.2727272727272727,74.68795553812312,56.0,208,Mysore Road,primary,0.85
181,36,12.92023920264393,77.62087000234595,0.0004524006872268,0.0002331527292469,36,20,18,Thursday,['NO PARKING'],0.5555555555555556,56.49306554531527,56.0,209,Hosur Road,primary,0.85
120,45,12.932102909069616,77.51572815469129,0.000474397743279,0.0002740583755593,45,10,1,Monday,['NO PARKING'],0.2222222222222222,60.8135370914648,55.00000000000001,210,Sri Sri Sri Tiruchi Mahaswamiji Road,residential,0.35
288,53,12.94019131509434,77.57303723584906,0.000254801652419,0.0001593123734809,45,2,23,Tuesday,['NO PARKING'],0.0377358490566037,33.356250658074174,55.0,211,Nettakallappa Circle,secondary,0.7
101,51,12.96903869019608,77.60199451960784,0.0004442747151272,0.0005952943342638,49,4,0,Thursday,['NO PARKING'],0.0784313725490196,82.45106352057438,55.0,212,Field Marshal KM Cariappa Road,tertiary,0.51
519,45,12.956352535803706,77.73210207347724,0.0001541302674779,0.0003955646353315,45,9,3,Friday,"['PARKING NEAR BUSTOP/SCHOOL/HOSPITAL ETC', 'WRONG PARKING']",0.2,47.12306521098558,54.0,213,HAL Airport Road,primary,0.85
362,53,12.966944458490566,77.5432097,0.0003285081309344,0.0006738308153347,53,1,5,Sunday,['WRONG PARKING'],0.0188679245283018,83.21044202566924,54.0,214,1st A Main Road,secondary,0.76
197,41,12.906340117073167,77.59181743414635,0.0001674597621855,0.0011610954626162,41,13,21,Tuesday,['NO PARKING'],0.3170731707317073,130.21513303391913,54.0,215,14th Main Road,primary,0.65
442,40,13.1216569325,77.6227535475,0.0001147555269604,0.0011576208867475,40,14,22,Saturday,['WRONG PARKING'],0.35,129.1257302758153,54.0,216,Bagaluru Main Road,primary,0.85
394,33,12.900377078787878,77.58585964545455,0.0003469723680983,4.4151678129223054e-05,32,21,8,Wednesday,['NO PARKING'],0.6363636363636364,38.82449253280237,53.99999999999999,217,24th Main Road,primary,0.85
680,32,13.04735495625,77.5714268625,9.323304459716732e-05,0.0005573266869355,25,21,21,Friday,['WRONG PARKING'],0.65625,62.722900794253206,53.0,218,Outer Ring Road,trunk,0.85
806,52,12.999597434615383,77.59687037115386,0.0001250736314659,0.0004621319930011,30,0,22,Wednesday,['WRONG PARKING'],0.0,53.14215767006152,52.0,219,1st Main Road,primary,0.85
248,48,12.9593496158919,77.6563099789697,0.0001658965255643,0.0006287897184939,48,4,23,Monday,['NO PARKING'],0.0833333333333333,72.1839893538268,52.0,220,Old Airport Road,primary,0.85
138,40,12.9917547775,77.53842632749999,0.0005505854527343,0.000229415078963,39,12,4,Friday,['WRONG PARKING'],0.3,66.2080916836347,52.0,221,Dr Siddaiah Puranik Marg,residential,0.45
613,45,12.955347284444445,77.57988700444444,0.0001819848669479,0.0003424194662806,43,6,4,Tuesday,['NO PARKING'],0.1333333333333333,43.04304390112532,51.0,222,Kondajji Basappa Road,secondary,0.7
553,49,13.003523763265306,77.66275438163265,4.661691258654737e-05,8.747106825056356e-05,34,2,22,Thursday,['NO PARKING'],0.0408163265306122,11.002067985005247,51.0,223,2nd Main Road,primary,0.85
304,31,12.951843036201378,77.57692349967742,0.0002701721503335,0.0002501427841648,31,20,8,Sunday,['WRONG PARKING'],0.6451612903225806,40.8691694665034,50.99999999999999,224,Sajjan Rao Circle,secondary,0.7
35,45,12.96244635777778,77.58969050222223,0.0004726799380751,0.0004288927247142,42,5,22,Wednesday,['NO PARKING'],0.1111111111111111,70.84681352867268,50.0,225,Lalbagh Main Road,residential,0.45
328,32,13.12210074375,77.610847371875,0.000375558505333,0.000368252928718,32,18,21,Friday,['WRONG PARKING'],0.5625,58.3837219693877,50.0,226,4th Cross Road,secondary,0.73
413,32,13.144286809375,77.617895503125,0.0002771022105121,0.0001412149573624,32,18,2,Wednesday,['NO PARKING'],0.5625,34.52212412502783,50.0,227,Hosahalli Main Road,primary,0.85
133,38,13.05488329736842,77.5076366736842,0.0003793717199328,9.80101971669034e-05,37,12,5,Thursday,['NO PARKING'],0.3157894736842105,43.49286820509186,50.0,228,Hesaraghatta Main Road,primary,0.85
270,26,12.992213961538464,77.5508690423077,0.0006053765182597,4.520985001318844e-05,26,24,19,Wednesday,['WRONG PARKING'],0.9230769230769232,67.3839174317538,50.0,229,Sri B Gangaiah Road,residential,0.35
119,49,12.908455228571428,77.60094216734694,8.164722897908384e-05,0.0006246208551263,45,0,0,Sunday,['NO PARKING'],0.0,69.9227302372993,49.0,230,1st Cross Road,secondary,0.7
271,41,12.987011809317917,77.61940156594818,0.0002224245825262,0.0001541603582103,40,8,6,Saturday,['NO PARKING'],0.1951219512195122,30.039420185531405,49.0,231,Professor K Venkatachalam Circle,secondary,0.7
503,44,12.924237266246845,77.67319655180724,0.0003060283817364,0.0005076139240968,44,5,6,Friday,['WRONG PARKING'],0.1136363636363636,65.79269417561717,48.99999999999999,232,Outer Ring Road,trunk,0.95
148,35,12.870586325714283,77.65617982571429,0.0001252272906334,0.0009861349589457,34,13,5,Monday,['NO PARKING'],0.3714285714285714,110.34003177916291,48.0,233,Hosa Road,tertiary,0.54
309,44,12.989132220454549,77.50787021818182,0.0001920983197627,0.0003043042054106,44,4,23,Sunday,['NO PARKING'],0.0909090909090909,39.9450143308619,48.0,234,Magadi Main Road,primary,0.85
241,48,13.072634208333334,77.59016873541667,0.0001514562696995,0.0003255392844793,48,0,4,Sunday,['WRONG PARKING'],0.0,39.85422923647658,48.0,235,Sahakar Nagar Road,residential,0.35
52,47,12.98550319574468,77.59425300212766,0.0002866470955246,0.0003821519123679,46,1,0,Wednesday,['NO PARKING'],0.0212765957446808,53.02578646198042,47.99999999999999,236,Ali Asker Road,residential,0.35
127,38,13.00681425,77.57881215,0.0003019298887205,0.0002020414444367,35,9,3,Friday,['NO PARKING'],0.2368421052631578,40.325614527600045,47.0,237,3rd Main Road,primary,0.85
77,27,13.04597677458445,77.52227337567186,0.0004265692955179,0.0003427294633428,27,20,18,Wednesday,['NO PARKING'],0.7407407407407407,60.73889662784542,47.0,238,SM Road,residential,0.35
332,47,12.95461014680851,77.59314682340425,0.0001935657823815,0.0002604677107684,47,0,4,Wednesday,['NO PARKING'],0.0,36.02136257322676,47.0,239,BTS Main Road,primary,0.85
557,30,12.91691956,77.59533927,0.0001314499973108,0.0003992336824558,30,17,7,Sunday,"['NO PARKING', 'WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.5666666666666667,46.65522060647212,47.0,240,Silk Board Double Decker Flyover,primary,0.65
867,38,12.95055215263158,77.52180622894737,0.0004007017491225,0.0003327894017151,32,9,23,Monday,"['NO PARKING', 'PARKING IN A MAIN ROAD']",0.2368421052631578,57.817115625470585,47.0,241,Magadi Road,residential,0.42
300,39,12.98569902173628,77.58861618333331,0.0004461468433686,0.0004193264570429,38,8,2,Tuesday,['WRONG PARKING'],0.2051282051282051,67.96261635241957,47.0,242,Palace Road,residential,0.35
449,37,12.974091632432431,77.50911153783784,0.0003516965501156,0.0002253489495947,37,10,22,Saturday,['NO PARKING'],0.2702702702702703,46.364609973078544,47.0,243,Kengeri Main Road,primary,0.85
381,41,13.18390233902439,77.68641455609756,8.693428230041485e-05,0.000262511706446,40,5,23,Wednesday,['WRONG PARKING'],0.1219512195121951,30.69505570017251,46.00000000000001,244,Unnamed Road,tertiary,0.55
108,31,12.998921777419357,77.68806245806451,0.000463292230102,0.0004470156669679,27,15,21,Thursday,['NO PARKING'],0.4838709677419355,71.46044283088018,46.0,245,Whitefield Road,primary,0.85
192,37,13.002923583783785,77.52603593783783,0.000546985972049,0.0003836163906724,37,9,5,Tuesday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.2432432432432432,74.15889886817926,46.0,246,Dr Rajkumar Puniya Bhoomi Road,residential,0.35
390,23,12.98669929130435,77.69011605652173,0.0001120553796258,0.0001527304185488,23,23,19,Wednesday,['WRONG PARKING'],1.0,21.02651434880024,46.0,247,MN Krishnarao Road,residential,0.59
170,31,13.026398348387096,77.7205479064516,0.0001781429854003,0.0003039446692373,31,15,20,Friday,['NO PARKING'],0.4838709677419355,39.10561431575534,46.0,248,MBT Road,tertiary,0.61
421,26,12.87300778035784,77.59420155740544,0.0002135759382491,0.0001689559249865,25,19,21,Friday,['WRONG PARKING'],0.7307692307692307,30.228050617707456,45.0,249,Bannerghatta Main Road,primary,0.85
323,36,12.998296583333332,77.58176956111112,0.0002003854991904,0.0002058237918746,33,9,5,Wednesday,['NO PARKING'],0.25,31.885758371707997,45.0,250,J Lingaiah Road,residential,0.35
565,40,12.9961059,77.6170650975,0.0001913285789636,0.000385821500172,35,5,3,Monday,['NO PARKING'],0.125,47.80285012395607,45.0,251,Buddha Vihar Road,residential,0.35
473,35,13.1211805,77.6172795,0.0001422222866627,0.0007520695532558,33,10,22,Saturday,['WRONG PARKING'],0.2857142857142857,84.95930078720636,44.99999999999999,252,Bagaluru Main Road,primary,0.85
403,39,12.94225579230769,77.62243938205128,0.0001489380185186,0.0003281422275648,39,5,23,Sunday,['NO PARKING'],0.1282051282051282,40.00004089837424,44.0,253,20th Main Road,primary,0.79
629,24,12.972286470833334,77.59390184166666,0.0001502117736343,0.0001998714128314,22,20,20,Saturday,['NO PARKING'],0.8333333333333334,27.75269907918286,44.0,254,Kasturba Road,residential,0.35
171,29,12.920084062068966,77.61042942758621,0.0002614032973532,0.0001234743116661,28,15,8,Wednesday,['WRONG PARKING'],0.5172413793103449,32.089865695185594,44.0,255,9th Cross Road,primary,0.85
311,34,13.099346338235293,77.59743850882353,0.0002387227858702,0.0001490290583165,33,10,20,Thursday,['WRONG PARKING'],0.2941176470588235,31.237819642454006,44.0,256,BB Road,tertiary,0.55
231,41,12.97992162195122,77.65236418292683,0.00043503437135,0.0004559119750062,38,3,23,Wednesday,['NO PARKING'],0.073170731707317,69.94855332157003,44.0,257,Dr APJ Abdul Kalam Marg,residential,0.35
445,40,12.94218491,77.7472084375,0.0004131151635547,0.0001815465253466,40,4,5,Tuesday,['WRONG PARKING'],0.1,50.088346182747,44.0,258,Varthur Main Road,primary,0.85
734,40,12.92219275,77.5807073425,0.0004002776837419,6.285636817022504e-05,39,3,23,Saturday,['NO PARKING'],0.075,44.97529706052295,43.0,259,5th Main Road,primary,0.85
462,43,12.977897290697676,77.71307592790698,0.0001036830445203,0.0003127652073337,43,0,1,Thursday,"['WRONG PARKING', 'PARKING IN A MAIN ROAD']",0.0,36.574836643350885,43.0,260,Industrial Park Road,tertiary,0.55
684,25,12.960338548,77.562626388,8.593963055511799e-05,0.0003944084825434,24,18,20,Saturday,"['PARKING IN A MAIN ROAD', 'NO PARKING']",0.72,44.80657287588921,43.0,261,Albert Victor Road,secondary,0.7
661,35,13.120020711428571,77.61004152857143,0.0003265027463821,0.0002042226532468,34,8,22,Friday,['WRONG PARKING'],0.2285714285714285,42.74738630870191,43.0,262,Bellary Road,primary,0.85
55,43,12.917065086046511,77.50018434883721,0.0002007090094322,8.594046768827347e-05,38,0,5,Thursday,['NO PARKING'],0.0,24.235108290672887,43.0,263,Global City Tech Park Road,tertiary,0.55
593,32,13.02195000625,77.532675078125,0.0003622074587659,0.0002989395286073,32,11,22,Tuesday,['WRONG PARKING'],0.34375,52.129727465858245,43.0,264,Dr Rajkumar Puniya Bhoomi Road,residential,0.35
329,31,12.840941567741936,77.65004196451613,0.0001392756819813,0.0004828497672144,31,11,0,Saturday,['WRONG PARKING'],0.3548387096774194,55.78140565951725,42.00000000000001,265,Bettadasanapura Main Road,residential,0.55
500,32,12.854957409375,77.66496879375,0.0001973062992294,0.0002917484565436,32,10,3,Tuesday,"['PARKING IN A MAIN ROAD', 'WRONG PARKING']",0.3125,39.09453054211286,42.0,266,Hosur Road,primary,0.79
349,33,12.97735623939394,77.55296849999999,0.0009430657416569,0.0002944477542782,33,8,7,Sunday,['WRONG PARKING'],0.2424242424242424,109.66398196718336,41.0,267,80 Feet Ring Road,trunk,0.95
198,38,12.962198286842106,77.6491182131579,4.888288359635368e-05,0.0001612364625315,36,3,23,Sunday,['NO PARKING'],0.0789473684210526,18.701682791776708,41.0,268,Leela Palace Road,primary,0.79
601,26,12.81985423076923,77.68771993076923,0.0004824686450068,0.0002933038175975,26,15,21,Thursday,"['PARKING ON FOOTPATH', 'WRONG PARKING']",0.5769230769230769,62.673545267635646,41.0,269,Hosur Road,primary,0.85
540,29,12.875990993103448,77.61671797931034,0.000158481361975,0.0001842116744014,29,12,7,Sunday,['NO PARKING'],0.4137931034482758,26.973293047373797,41.0,270,Westend Avenue,residential,0.35
48,33,12.973462336363635,77.60955446666667,0.0004262548554107,0.0003788418928609,32,7,3,Monday,['NO PARKING'],0.2121212121212121,63.30060343353615,40.0,271,Residency Road,residential,0.35
136,39,13.071624648717949,77.59317050512821,8.052284040730925e-05,3.865738813634717e-05,39,1,23,Tuesday,['NO PARKING'],0.0256410256410256,9.914680983977162,40.0,272,Bellary Road,primary,0.85
316,22,12.883623745454544,77.64292432727274,0.0001682552531613,0.0001685439187694,21,18,20,Wednesday,['WRONG PARKING'],0.8181818181818182,26.43499030859877,40.0,273,Hosur Road,primary,0.85
317,25,12.989280852,77.602164448,0.0005574477943568,0.0004580478906144,23,14,21,Wednesday,['NO PARKING'],0.56,80.0860125777274,39.0,274,Shivaji Road,residential,0.35
